ts,date,dateDay,dateMonth,dateYear,dateHour,dateMinute,dateSeconds,open,close,high,low,volume
1626566400,2021-07-18 05:30:00,18,7,2021,5,30,0,120.0,119.17,124.05,116.23,430985.21457
1626652800,2021-07-19 05:30:00,19,7,2021,5,30,0,119.16,113.13,120.75,111.82,493082.96266
1626739200,2021-07-20 05:30:00,20,7,2021,5,30,0,113.14,107.29,115.09,103.83,766236.24738
1626825600,2021-07-21 05:30:00,21,7,2021,5,30,0,107.31,117.74,119.24,105.05,682039.47283
1626912000,2021-07-22 05:30:00,22,7,2021,5,30,0,117.77,120.67,122.0,115.61,464759.47146
1626998400,2021-07-23 05:30:00,23,7,2021,5,30,0,120.69,124.24,124.78,117.02,404160.06952
1627084800,2021-07-24 05:30:00,24,7,2021,5,30,0,124.27,125.99,127.7,123.29,432891.78019
1627171200,2021-07-25 05:30:00,25,7,2021,5,30,0,126.0,127.68,127.99,123.51,392963.87036
1627257600,2021-07-26 05:30:00,26,7,2021,5,30,0,127.64,131.06,140.47,126.85,1052092.77379
1627344000,2021-07-27 05:30:00,27,7,2021,5,30,0,131.06,134.74,135.12,127.27,607384.02252
1627430400,2021-07-28 05:30:00,28,7,2021,5,30,0,134.73,140.42,142.0,132.39,729936.12774
1627516800,2021-07-29 05:30:00,29,7,2021,5,30,0,140.48,141.44,143.0,136.55,542641.00192
1627603200,2021-07-30 05:30:00,30,7,2021,5,30,0,141.44,145.51,145.88,135.86,605847.24082
1627689600,2021-07-31 05:30:00,31,7,2021,5,30,0,145.51,144.37,146.6,141.83,388737.61543
1627776000,2021-08-01 05:30:00,1,8,2021,5,30,0,144.35,140.31,149.78,138.04,584699.77102
1627862400,2021-08-02 05:30:00,2,8,2021,5,30,0,140.31,141.35,145.93,138.76,419849.68249
1627948800,2021-08-03 05:30:00,3,8,2021,5,30,0,141.32,138.49,143.24,135.6,402821.08451
1628035200,2021-08-04 05:30:00,4,8,2021,5,30,0,138.49,142.57,144.5,135.54,486488.33119
1628121600,2021-08-05 05:30:00,5,8,2021,5,30,0,142.57,143.53,145.19,136.12,615027.38819
1628208000,2021-08-06 05:30:00,6,8,2021,5,30,0,143.51,147.95,150.9,141.73,685973.67511
1628294400,2021-08-07 05:30:00,7,8,2021,5,30,0,147.93,155.92,156.39,147.06,878574.53896
1628380800,2021-08-08 05:30:00,8,8,2021,5,30,0,155.92,149.69,157.63,147.0,700140.23658
1628467200,2021-08-09 05:30:00,9,8,2021,5,30,0,149.69,166.31,170.78,145.15,1165618.32076
1628553600,2021-08-10 05:30:00,10,8,2021,5,30,0,166.27,165.38,168.28,158.79,894686.73503
1628640000,2021-08-11 05:30:00,11,8,2021,5,30,0,165.38,170.6,176.07,164.23,914647.0176
1628726400,2021-08-12 05:30:00,12,8,2021,5,30,0,170.57,165.38,179.74,160.77,987267.21224
1628812800,2021-08-13 05:30:00,13,8,2021,5,30,0,165.41,183.31,184.57,164.0,1122682.76822
1628899200,2021-08-14 05:30:00,14,8,2021,5,30,0,183.32,182.76,185.11,174.62,944596.30069
1628985600,2021-08-15 05:30:00,15,8,2021,5,30,0,182.78,184.6,186.55,175.18,948648.90733
1629072000,2021-08-16 05:30:00,16,8,2021,5,30,0,184.59,177.93,189.03,176.35,898330.4154
1629158400,2021-08-17 05:30:00,17,8,2021,5,30,0,177.96,168.61,184.38,168.01,781038.75082
1629244800,2021-08-18 05:30:00,18,8,2021,5,30,0,168.6,166.65,174.54,162.92,694819.54486
1629331200,2021-08-19 05:30:00,19,8,2021,5,30,0,166.64,175.59,175.82,162.66,682216.29479
1629417600,2021-08-20 05:30:00,20,8,2021,5,30,0,175.57,183.59,184.11,174.11,708140.15383
1629504000,2021-08-21 05:30:00,21,8,2021,5,30,0,183.59,179.63,184.48,176.52,644225.29965
1629590400,2021-08-22 05:30:00,22,8,2021,5,30,0,179.57,185.91,189.6,178.38,935874.98336
1629676800,2021-08-23 05:30:00,23,8,2021,5,30,0,185.85,187.01,191.94,183.61,877311.28336
1629763200,2021-08-24 05:30:00,24,8,2021,5,30,0,186.98,173.42,188.64,172.25,780692.69421
1629849600,2021-08-25 05:30:00,25,8,2021,5,30,0,173.39,177.75,179.0,169.06,617983.0803
1629936000,2021-08-26 05:30:00,26,8,2021,5,30,0,177.76,167.7,180.18,164.9,568905.75324
1630022400,2021-08-27 05:30:00,27,8,2021,5,30,0,167.7,176.2,176.35,165.0,456121.02531
